id,price_doc
30474,5373201.573482244
30475,8560390.553016232
30476,5213400.64505311
30477,7558918.869470614
30478,5406643.837629486
30479,9148180.47716283
30480,5142297.971405662
30481,4498835.372901035
30482,4767992.180902596
30483,4935947.750312329
30484,6942518.928989717
30485,5399589.580937198
30486,4284532.479621432
30487,4261265.474382036
30488,6025267.4545042375
30489,6692359.170882748
30490,20890008.313503966
30491,15587945.482279379
30492,5406281.498737177
30493,12967421.653631259
30494,7109306.759768848
30495,8484769.18632938
30496,9537634.923203072
30497,9695952.499583816
30498,4651293.19344976
30499,8525600.873099873
30500,11348334.988510039
30501,6532515.412083152
30502,3574138.5135633596
30503,6641880.500698112
30504,5829653.4072581595
30505,12457966.019415556
30506,3041880.722700535
30507,5176396.992947257
30508,5966238.116648974
30509,6762707.8628392415
30510,9413371.271663249
30511,6520002.4229430035
30512,5968124.14003048
30513,5406890.943106306
30514,3746415.0014308165
30515,9383813.816196771
30516,6476688.378085859
30517,11103711.76600576
30518,7684482.037021326
30519,5737048.925160408
30520,6471571.773623349
30521,5883584.901332124
30522,7559850.254643277
30523,5513606.990615548
30524,7901768.977232672
30525,14810555.51174635
30526,5055769.915968469
30527,4893155.959006691
30528,6232157.788112913
30529,7016380.977969378
30530,6661839.013175824
30531,12714671.404424518
30532,5011441.190580732
30533,10378647.533888431
30534,7509201.292010218
30535,9285657.696692182
30536,5714203.344207194
30537,10289305.160629964
30538,5296856.118964519
30539,12707232.95604371
30540,9711876.492095646
30541,7359548.974301114
30542,2331196.202425609
30543,6002799.101568845
30544,6975678.397319456
30545,8348887.997991721
30546,4161015.6241081944
30547,8784115.287597625
30548,4986649.819372753
30549,5584701.896708896
30550,11226413.942497525
30551,5799275.315642403
30552,2296515.472383733
30553,7551531.825548107
30554,11150583.414769346
30555,7001203.344379504
30556,8642642.591851491
30557,7882044.678326939
30558,8352483.2357291235
30559,7105273.403889548
30560,6813194.361527959
30561,7145550.77288007
30562,12053275.719654333
30563,4581150.8483818155
30564,7119493.099570977
30565,7510918.785297551
30566,7706290.1307494985
30567,2361453.905636092
30568,8241040.222062237
30569,8611653.861155575
30570,6878924.848182659
30571,7434929.006298407
30572,5179547.116164714
30573,7480244.895696182
30574,6950096.3579631625
30575,7915945.354552783
30576,4399183.9612792535
30577,4130286.3079231074
30578,3070928.1466867873
30579,7071652.998782005
30580,5228875.001074233
30581,5633800.525008337
30582,10508424.629907582
30583,7622025.465574813
30584,4890435.844035321
30585,3785249.7279036078
30586,9985209.356970591
30587,5503231.158299878
30588,7927432.393693674
30589,6527309.404071799
30590,13367226.942562899
30591,4666691.86346574
30592,7012199.379536822
30593,9891524.631028308
30594,6263293.349940024
30595,5451021.628699223
30596,6001514.035648735
30597,7427789.685524992
30598,9658050.940555558
30599,13221459.910846874
30600,7279481.328783261
30601,6499076.853005507
30602,2271423.8289179564
30603,13534520.894336995
30604,5136100.793617515
30605,7613732.070484259
30606,17584554.20445156
30607,7027431.229948746
30608,9296261.999164289
30609,6614697.432515309
30610,3506439.0459275385
30611,6024311.161933106
30612,6836607.035923078
30613,8214527.269081066
30614,19335111.326562136
30615,7626352.27841944
30616,6305728.422300228
30617,8188446.45615577
30618,5130624.8714358155
30619,4035567.789890011
30620,2883381.908391796
30621,9216847.708918856
30622,11171677.817200612
30623,6184211.227027253
30624,6832920.714230376
30625,7253077.256720998
30626,6351954.366561878
30627,8415354.714302782
30628,7246893.293557984
30629,5453275.206508672
30630,4299321.632920854
30631,6117481.134568723
30632,4873472.547482975
30633,5086806.386406947
30634,9250001.751359152
