id,price_doc
30474,6011693.436
30475,6011693.436
30476,6011693.436
30477,6011693.436
30478,6011693.436
30479,6011693.436
30480,6011693.436
30481,6011693.436
30482,6011693.436
30483,6011693.436
30484,6011693.436
30485,6011693.436
30486,6011693.436
30487,6011693.436
30488,6011693.436
30489,6011693.436
30490,6011693.436
30491,6011693.436
30492,6011693.436
30493,6011693.436
30494,6011693.436
30495,6011693.436
30496,6011693.436
30497,6011693.436
30498,6011693.436
30499,6011693.436
30500,6011693.436
30501,6011693.436
30502,6011693.436
30503,6011693.436
30504,6011693.436
30505,6011693.436
30506,6011693.436
30507,6011693.436
30508,6011693.436
30509,6011693.436
30510,6011693.436
30511,6011693.436
30512,6011693.436
30513,6011693.436
30514,6011693.436
30515,6011693.436
30516,6011693.436
30517,6011693.436
30518,6011693.436
30519,6011693.436
30520,6011693.436
30521,6011693.436
30522,6011693.436
30523,6011693.436
30524,6011693.436
30525,6011693.436
30526,6011693.436
30527,6011693.436
30528,6011693.436
30529,6011693.436
30530,6011693.436
30531,6011693.436
30532,6011693.436
30533,6011693.436
30534,6011693.436
30535,6011693.436
30536,6011693.436
30537,6011693.436
30538,6011693.436
30539,6011693.436
30540,6011693.436
30541,6011693.436
30542,6011693.436
30543,6011693.436
30544,6011693.436
30545,6011693.436
30546,6011693.436
30547,6011693.436
30548,6011693.436
30549,6011693.436
30550,6011693.436
30551,6011693.436
30552,6011693.436
30553,6011693.436
30554,6011693.436
30555,6011693.436
30556,6011693.436
30557,6011693.436
30558,6011693.436
30559,6011693.436
30560,6011693.436
30561,6011693.436
30562,6011693.436
30563,6011693.436
30564,6011693.436
30565,6011693.436
30566,6011693.436
30567,6011693.436
30568,6011693.436
30569,6011693.436
30570,6011693.436
30571,6011693.436
30572,6011693.436
30573,6011693.436
30574,6011693.436
30575,6011693.436
30576,6011693.436
30577,6011693.436
30578,6011693.436
30579,6011693.436
30580,6011693.436
30581,6011693.436
30582,6011693.436
30583,6011693.436
30584,6011693.436
30585,6011693.436
30586,6011693.436
30587,6011693.436
30588,6011693.436
30589,6011693.436
30590,6011693.436
30591,6011693.436
30592,6011693.436
30593,6011693.436
30594,6011693.436
30595,6011693.436
30596,6011693.436
30597,6011693.436
30598,6011693.436
30599,6011693.436
30600,6011693.436
30601,6011693.436
30602,6011693.436
30603,6011693.436
30604,6011693.436
30605,6011693.436
30606,6011693.436
30607,6011693.436
30608,6011693.436
30609,6011693.436
30610,6011693.436
30611,6011693.436
30612,6011693.436
30613,6011693.436
30614,6011693.436
30615,6011693.436
30616,6011693.436
30617,6011693.436
30618,6011693.436
30619,6011693.436
30620,6011693.436
30621,6011693.436
30622,6011693.436
30623,6011693.436
30624,6011693.436
30625,6011693.436
30626,6011693.436
30627,6011693.436
30628,6011693.436
30629,6011693.436
30630,6011693.436
30631,6011693.436
30632,6011693.436
30633,6011693.436
30634,6011693.436
30635,6011693.436
30636,6011693.436
30637,6011693.436
30638,6011693.436
30639,6011693.436
30640,6011693.436
30641,6011693.436
30642,6011693.436
30643,6011693.436
30644,6011693.436
30645,6011693.436
30646,6011693.436
30647,6011693.436
30648,6011693.436
30649,6011693.436
30650,6011693.436
30651,6011693.436
30652,6011693.436
30653,6011693.436
30654,6011693.436
30655,6011693.436
30656,6011693.436
30657,6011693.436
30658,6011693.436
30659,6011693.436
30660,6011693.436
30661,6011693.436
30662,6011693.436
30663,6011693.436
30664,6011693.436
30665,6011693.436
30666,6011693.436
30667,6011693.436
30668,6011693.436
30669,6011693.436
30670,6011693.436
30671,6011693.436
30672,6011693.436
30673,6011693.436
30674,6011693.436
30675,6011693.436
30676,6011693.436
30677,6011693.436
30678,6011693.436
30679,6011693.436
30680,6011693.436
30681,6011693.436
30682,6011693.436
30683,6011693.436
30684,6011693.436
30685,6011693.436
30686,6011693.436
30687,6011693.436
30688,6011693.436
30689,6011693.436
30690,6011693.436
30691,6011693.436
30692,6011693.436
30693,6011693.436
30694,6011693.436
30695,6011693.436
30696,6011693.436
30697,6011693.436
30698,6011693.436
30699,6011693.436
30700,6011693.436
30701,6011693.436
30702,6011693.436
30703,6011693.436
30704,6011693.436
30705,6011693.436
30706,6011693.436
30707,6011693.436
30708,6011693.436
30709,6011693.436
30710,6011693.436
30711,6011693.436
30712,6011693.436
30713,6011693.436
30714,6011693.436
30715,6011693.436
30716,6011693.436
30717,6011693.436
30718,6011693.436
30719,6011693.436
30720,6011693.436
30721,6011693.436
30722,6011693.436
30723,6011693.436
30724,6011693.436
30725,6011693.436
30726,6011693.436
30727,6011693.436
30728,6011693.436
30729,6011693.436
30730,6011693.436
30731,6011693.436
30732,6011693.436
30733,6011693.436
30734,6011693.436
30735,6011693.436
30736,6011693.436
30737,6011693.436
30738,6011693.436
30739,6011693.436
30740,6011693.436
30741,6011693.436
30742,6011693.436
30743,6011693.436
30744,6011693.436
30745,6011693.436
30746,6011693.436
30747,6011693.436
30748,6011693.436
30749,6011693.436
30750,6011693.436
30751,6011693.436
30752,6011693.436
30753,6011693.436
30754,6011693.436
30755,6011693.436
30756,6011693.436
30757,6011693.436
30758,6011693.436
30759,6011693.436
30760,6011693.436
30761,6011693.436
30762,6011693.436
30763,6011693.436
30764,6011693.436
30765,6011693.436
30766,6011693.436
30767,6011693.436
30768,6011693.436
30769,6011693.436
30770,6011693.436
30771,6011693.436
30772,6011693.436
30773,6011693.436
30774,6011693.436
30775,6011693.436
30776,6011693.436
30777,6011693.436
30778,6011693.436
30779,6011693.436
30780,6011693.436
30781,6011693.436
30782,6011693.436
30783,6011693.436
30784,6011693.436
30785,6011693.436
30786,6011693.436
30787,6011693.436
30788,6011693.436
30789,6011693.436
30790,6011693.436
30791,6011693.436
30792,6011693.436
30793,6011693.436
30794,6011693.436
30795,6011693.436
30796,6011693.436
30797,6011693.436
30798,6011693.436
30799,6011693.436
30800,6011693.436
30801,6011693.436
30802,6011693.436
30803,6011693.436
30804,6011693.436
30805,6011693.436
30806,6011693.436
30807,6011693.436
30808,6011693.436
30809,6011693.436
30810,6011693.436
30811,6011693.436
30812,6011693.436
30813,6011693.436
30814,6011693.436
30815,6011693.436
30816,6011693.436
30817,6011693.436
30818,6011693.436
30819,6011693.436
30820,6011693.436
30821,6011693.436
30822,6011693.436
30823,6011693.436
30824,6011693.436
30825,6011693.436
30826,6011693.436
30827,6011693.436
30828,6011693.436
30829,6011693.436
30830,6011693.436
30831,6011693.436
30832,6011693.436
30833,6011693.436
30834,6011693.436
30835,6011693.436
30836,6011693.436
30837,6011693.436
30838,6011693.436
30839,6011693.436
30840,6011693.436
30841,6011693.436
30842,6011693.436
30843,6011693.436
30844,6011693.436
30845,6011693.436
30846,6011693.436
30847,6011693.436
30848,6011693.436
30849,6011693.436
30850,6011693.436
30851,6011693.436
30852,6011693.436
30853,6011693.436
30854,6011693.436
30855,6011693.436
30856,6011693.436
30857,6011693.436
30858,6011693.436
30859,6011693.436
30860,6011693.436
30861,6011693.436
30862,6011693.436
30863,6011693.436
30864,6011693.436
30865,6011693.436
30866,6011693.436
30867,6011693.436
30868,6011693.436
30869,6011693.436
30870,6011693.436
30871,6011693.436
30872,6011693.436
30873,6011693.436
30874,6011693.436
30875,6011693.436
30876,6011693.436
30877,6011693.436
30878,6011693.436
30879,6011693.436
30880,6011693.436
30881,6011693.436
30882,6011693.436
30883,6011693.436
30884,6011693.436
30885,6011693.436
30886,6011693.436
30887,6011693.436
30888,6011693.436
30889,6011693.436
30890,6011693.436
30891,6011693.436
30892,6011693.436
30893,6011693.436
30894,6011693.436
30895,6011693.436
30896,6011693.436
30897,6011693.436
30898,6011693.436
30899,6011693.436
30900,6011693.436
30901,6011693.436
30902,6011693.436
30903,6011693.436
30904,6011693.436
30905,6011693.436
30906,6011693.436
30907,6011693.436
30908,6011693.436
30909,6011693.436
30910,6011693.436
30911,6011693.436
30912,6011693.436
30913,6011693.436
30914,6011693.436
30915,6011693.436
30916,6011693.436
30917,6011693.436
30918,6011693.436
30919,6011693.436
30920,6011693.436
30921,6011693.436
30922,6011693.436
30923,6011693.436
30924,6011693.436
30925,6011693.436
30926,6011693.436
30927,6011693.436
30928,6011693.436
30929,6011693.436
30930,6011693.436
30931,6011693.436
30932,6011693.436
30933,6011693.436
30934,6011693.436
30935,6011693.436
30936,6011693.436
30937,6011693.436
30938,6011693.436
30939,6011693.436
30940,6011693.436
30941,6011693.436
30942,6011693.436
30943,6011693.436
30944,6011693.436
30945,6011693.436
30946,6011693.436
30947,6011693.436
30948,6011693.436
30949,6011693.436
30950,6011693.436
30951,6011693.436
30952,6011693.436
30953,6011693.436
30954,6011693.436
30955,6011693.436
30956,6011693.436
30957,6011693.436
30958,6011693.436
30959,6011693.436
30960,6011693.436
30961,6011693.436
30962,6011693.436
30963,6011693.436
30964,6011693.436
30965,6011693.436
30966,6011693.436
30967,6011693.436
30968,6011693.436
30969,6011693.436
30970,6011693.436
30971,6011693.436
30972,6011693.436
30973,6011693.436
30974,6011693.436
30975,6011693.436
30976,6011693.436
30977,6011693.436
30978,6011693.436
30979,6011693.436
30980,6011693.436
30981,6011693.436
30982,6011693.436
30983,6011693.436
30984,6011693.436
30985,6011693.436
30986,6011693.436
30987,6011693.436
30988,6011693.436
30989,6011693.436
30990,6011693.436
30991,6011693.436
30992,6011693.436
30993,6011693.436
30994,6011693.436
30995,6011693.436
