id,price_doc
30474,4739789.591
30475,9131238.477
30476,5384752.415
30477,4430428.024
30478,5618558.748
30479,9774683.047
30480,4684014.612
30481,4378537.25
30482,5823948.049
30483,5442549.816
30484,6826000.792
30485,5498347.485
30486,4557122.701
30487,4787608.112
30488,6712606.009
30489,5546250.014
30490,22828341.64
30491,17152207.05
30492,6576506.775
30493,14044805.91
30494,7801401.738
30495,13473646.45
30496,8487457.613
30497,10500873.55
30498,3833258.909
30499,4805851.775
30500,11471589.76
30501,6162484.395
30502,3172515.398
30503,1478386.949
30504,6294199.334
30505,8639283.134
30506,2804215.299
30507,5575856.216
30508,5885883.784
30509,7726216.459
30510,9590671.987
30511,2842450.219
30512,1797804.057
30513,4622735.53
30514,4396539.712
30515,10103825.86
30516,6273799.559
30517,10928222.53
30518,7970982.854
30519,3006349.198
30520,6814984.21
30521,2047851.608
30522,6321125.704
30523,5276703.656
30524,10667135.66
30525,7180784.839
30526,5324044.148
30527,5645252.646
30528,6829513.163
30529,7648981.368
30530,4540657.56
30531,16477325.56
30532,4681063.66
30533,9339509.341
30534,7839510.369
30535,9786313.775
30536,5566902.374
30537,11283417.77
30538,5642499.886
30539,8879653.879
30540,10142193.69
30541,1744454.636
30542,2268858.909
30543,4178834.32
30544,5436823.74
30545,7188026.562
30546,2777913.945
30547,8698890.291
30548,4356673.63
30549,5693861.869
30550,11898179.38
30551,5775048.085
30552,2084449.131
30553,4151947.037
30554,7401018.556
30555,6391366.309
30556,8863398.451
30557,7360199.494
30558,6454126.099
30559,5656315.003
30560,6614304.162
30561,6392216.359
30562,12521187.07
30563,4554912.52
30564,7802036.848
30565,7049383.792
30566,6976861.715
30567,2187432.942
30568,10386253.71
30569,9295844.973
30570,7418695.554
30571,7570928.704
30572,5612641.565
30573,6565299.326
30574,4000269.02
30575,5578902.58
30576,5712514.573
30577,2617811.346
30578,2968063.143
30579,7084741.883
30580,200000
30581,5805360.252
30582,16460740.41
30583,7852336.821
30584,4073755.873
30585,5015162.685
30586,5723831.906
30587,5275316.233
30588,5760074.96
30589,5906727.349
30590,9785766.394
30591,4925805.003
30592,5118278.363
30593,7710917.655
30594,6378529.123
30595,4183938.627
30596,7710493.043
30597,6561841.278
30598,10243684.64
30599,7050149.391
30600,1162615.075
30601,7623353.04
30602,2208796.471
30603,12824919.88
30604,3083405.711
30605,7070712.618
30606,24161521.7
30607,5506547.079
30608,10585830.79
30609,5699999.225
30610,2816829.673
30611,5576561.341
30612,8116401.469
30613,9659902.123
30614,17880973.81
30615,4123895.658
30616,5721969.77
30617,9156338.649
30618,3238277.213
30619,3746995.251
30620,2812371.002
30621,8068208.937
30622,7201315.229
30623,4749232.283
30624,6466452.672
30625,7066865.11
30626,6283162.567
30627,4591053.105
30628,6375983.053
30629,5472058.071
30630,4060076.16
30631,6673057.131
30632,3185136.61
30633,6924819.82
30634,12479402.15
30635,9974734.872
30636,3620766.744
30637,10091320.89
30638,6860267.465
30639,7894512.942
30640,4766459.586
30641,8563261.914
30642,4749672.734
30643,6785409.372
30644,10062444.76
30645,6567935.09
30646,5259372.293
30647,5754001.299
30648,22032563.28
30649,2544405.616
30650,4597301.831
30651,3038731.169
30652,4800106.073
30653,7457419.858
30654,4907354.153
30655,11882438.56
30656,3545615.973
30657,5829418.982
30658,13248800.88
30659,5587822.517
30660,7688517.182
30661,7531488.872
30662,6668454.771
30663,19309455.5
30664,8928640.341
30665,6080325.532
30666,2661265.406
30667,4915553.693
30668,10476744.24
30669,6143599.336
30670,2884496.774
30671,6272139.023
30672,16350504.5
30673,11493451.97
30674,11908970.35
30675,1918516.422
30676,5483741.377
30677,3051269.314
30678,16871205.18
30679,2090515.613
30680,4133342.744
30681,2503000.674
30682,7926396.283
30683,10328580.11
30684,5433275.978
30685,9125632.143
30686,9728877.474
30687,5548545.254
30688,5044451.863
30689,18182149.47
30690,22736889.99
30691,4215332.767
30692,1912630.566
30693,10871577.29
30694,5661567.192
30695,6041242.867
30696,4979924.559
30697,9902265.731
30698,3048219.467
30699,3833999.442
30700,5991402.528
30701,10099110.26
30702,7121423.515
30703,4208055.032
30704,12632023.29
30705,9258635.411
30706,25406131.64
30707,3696014.085
30708,13129574.62
30709,5666612.362
30710,4480955.973
30711,5024512.157
30712,4178649.922
30713,6079060.827
30714,5112775.312
30715,4149127.726
30716,10297335.02
30717,6765210.531
30718,7020725.598
30719,10812724.16
30720,5179276.963
30721,4922196.407
30722,7247667.291
30723,7253147.176
30724,13843667.7
30725,6615048.314
30726,12660223.2
30727,10441705.14
30728,12817028.62
30729,3606402.157
30730,1914655.966
30731,6498774.348
30732,2009606.872
30733,7747041.951
30734,7249262.086
30735,6315183.166
30736,4976890.863
30737,4106036.647
30738,6518733.155
30739,4806782.355
30740,8066334.633
30741,10682637.17
30742,4639366.65
30743,5648032.489
30744,7365047.771
30745,5310772.662
30746,6436496.225
30747,19293190.2
30748,16404275.28
30749,3980213.473
30750,7985366.909
30751,2148663.106
30752,7417254.701
30753,11309763.7
30754,3532081.328
30755,4734691.285
30756,6486222.588
30757,4709737.191
30758,13806614.28
30759,5313702.283
30760,3972650.642
30761,10652320.52
30762,6297560.324
30763,12523793.32
30764,6077190.144
30765,3081980.198
30766,4309714.499
30767,7292158.687
30768,2844491.619
30769,5441801.501
30770,6106172.03
30771,2528146.256
30772,7446660.285
30773,8404841.712
30774,6022436.113
30775,14632506.73
30776,4434531.364
30777,6217267.52
30778,7551589.575
30779,4501376.821
30780,7352915.103
30781,7197644.413
30782,5308752.967
30783,5708872.533
30784,3988224.058
30785,4072017.993
30786,4677003.847
30787,6596568.857
30788,5891011.275
30789,6678410.026
30790,5140868.157
30791,11480372.06
30792,7538543.254
30793,10590521.72
30794,9606436.967
30795,10609760.07
30796,11530440.63
30797,16061454.09
30798,2860994.242
30799,8557447.903
30800,11600018.55
30801,6606325.52
30802,18366981.59
30803,4626528.649
30804,3188060.563
30805,14625089.93
30806,7531097.939
