id,price_doc
30474,5299014.10469046
30475,8398198.255274056
30476,5113166.155375294
30477,5757818.987816941
30478,4877693.0865876945
30479,8985525.131410113
30480,4000866.288233747
30481,4075113.172053043
30482,4417892.8740480235
30483,4588185.984905578
30484,6021300.652268567
30485,4647881.507607337
30486,3293254.2954102852
30487,4011042.98491035
30488,6258069.8406623695
30489,5985934.58520751
30490,24878147.125270788
30491,19891329.74384335
30492,5894848.63500104
30493,12987544.576049142
30494,6987405.787928316
30495,10373430.38953342
30496,8773765.878676191
30497,8189534.242439125
30498,4183204.972499723
30499,8111734.41415642
30500,12106365.858792974
30501,6659314.429190851
30502,2852793.0132522923
30503,5960447.832954602
30504,5754694.545113258
30505,11561808.986736827
30506,2991354.9369332325
30507,4647726.483508295
30508,5100104.154843388
30509,7746779.731868489
30510,9481359.849130468
30511,6404565.963421741
30512,6158152.172812396
30513,3984086.8692062097
30514,3220601.212673386
30515,9989715.127697544
30516,5665926.780022212
30517,11034216.121264987
30518,7688772.751914954
30519,4252994.033467621
30520,7184299.698383181
30521,5570965.035541891
30522,7564374.514858117
30523,6244019.555696955
30524,10484013.47981782
30525,9466524.27563559
30526,4693963.58926694
30527,4838021.261759031
30528,6819179.538662625
30529,6320310.360736873
30530,5887910.3497225
30531,15637755.972482298
30532,4563257.4415609585
30533,10257215.716235964
30534,6827089.247627818
30535,9655971.20962727
30536,5617459.606629227
30537,12229394.051085977
30538,4735104.854960219
30539,8665046.884029897
30540,9902652.00548219
30541,5481159.262228723
30542,2033033.1591923235
30543,5523929.063868439
30544,6903577.840811405
30545,7979817.051082723
30546,4059585.5575445932
30547,10618881.603342563
30548,4340306.150691294
30549,4975881.838811153
30550,13914104.74322973
30551,4944492.879580936
30552,1709525.374734324
30553,7053425.278404005
30554,11618466.696614215
30555,5970563.150140447
30556,9248616.679196091
30557,7437161.303685514
30558,9029970.464801868
30559,5769038.937144847
30560,5641709.031663237
30561,6886852.352830433
30562,12451666.135368386
30563,4631292.872828923
30564,7102561.709364624
30565,6857946.408454657
30566,7300560.051733926
30567,1957570.7028338348
30568,9950429.794434574
30569,10764366.6546209
30570,6277399.236792671
30571,7589354.852670235
30572,4700850.70582475
30573,6155439.80192007
30574,6024015.99331914
30575,7135626.187890712
30576,4846901.489826332
30577,3919135.0138740153
30578,2974369.22595828
30579,7221162.223380226
30580,4482814.654139117
30581,5066482.621694987
30582,12654816.141577668
30583,7103936.289748105
30584,4248277.247022693
30585,2407418.3722561235
30586,9678338.795883358
30587,5778747.231023895
30588,7306504.135761419
30589,7641956.995878158
30590,13132176.509388832
30591,4964585.7898694
30592,6521477.278137595
30593,8368614.4456159705
30594,6614454.278965678
30595,5163112.21339533
30596,6682051.766118016
30597,6145486.40589672
30598,9861673.998331036
30599,10133217.600403214
30600,4426912.122832966
30601,5938680.1633732375
30602,1773767.7292748054
30603,12303288.133579053
30604,4407064.190741516
30605,6384669.610417984
30606,24088514.403929234
30607,6085095.683670492
30608,9203775.056139993
30609,6041224.1454643225
30610,2770327.5643480113
30611,5145318.96881263
30612,7378776.573868569
30613,9210124.095503312
30614,19264536.148279928
30615,7702861.685978175
30616,5259612.8684021775
30617,10251741.287511017
30618,4532970.188184126
30619,4085610.436235457
30620,2496435.2278040354
30621,8683200.26589737
30622,7177576.468592543
30623,6054979.006268064
30624,6769264.387377177
30625,8033502.747673113
30626,5937091.77889155
30627,7290015.116635365
30628,6063385.02602061
30629,4912693.115624968
30630,4550035.59789091
30631,6231663.423621397
30632,3854363.008428503
30633,6146615.301186927
30634,11975723.845467623
30635,9894934.5376544
30636,5606978.020869705
30637,9724351.192644104
30638,5762961.1967881145
30639,7472131.934819185
30640,4442654.403433553
30641,8088341.483028849
30642,6778844.390094237
30643,7963850.740654413
30644,9840679.96498092
30645,7683364.046033524
30646,5039049.022545935
30647,4596416.824565044
30648,27758394.91003049
30649,2230496.210890643
30650,4705924.944425978
30651,3091600.2269737925
30652,4379748.681717507
30653,6721738.222599904
30654,4301861.81325544
30655,12692650.790763248
30656,3668798.7256888854
30657,5904882.292861623
30658,10995603.368297774
30659,4662758.223670969
30660,9221289.058077266
30661,6259026.581803082
30662,8746266.102759898
30663,17515225.687348187
30664,11353115.637464706
30665,6015629.405504091
30666,2452294.6858492577
30667,3938574.3000482763
30668,9551665.169247344
30669,4848724.53733106
30670,2277900.187690098
30671,6899898.2106917305
30672,15241191.37819919
30673,10652099.299496107
30674,11564115.883671764
30675,2004686.8641379182
30676,6666351.556381307
30677,4036455.32120085
30678,21945956.36436017
30679,5760397.653363381
30680,4807817.043589759
30681,2082250.1945924195
30682,9674742.108600944
30683,9861114.575305352
30684,4518912.749956668
30685,7554967.167695948
30686,9499850.14000192
30687,4872473.952742336
30688,4299917.098952706
30689,13708879.333117835
30690,29342599.265099324
30691,4235256.835931042
30692,5830267.3579566935
