id,price_doc
30474,5151088.398
30475,5151088.398
30476,5521243.447
30477,5151088.398
30478,5151088.398
30479,7490894.972
30480,5521243.447
30481,4546638.989
30482,5391153.297
30483,5215168.85
30484,6918879.845
30485,5151088.398
30486,5151088.398
30487,5521243.447
30488,4546638.989
30489,4546638.989
30490,5521243.447
30491,7647503.061
30492,5521243.447
30493,7647503.061
30494,5151088.398
30495,7628433.208
30496,6133688.214
30497,5804036.924
30498,5521243.447
30499,6048524.851
30500,6858172.317
30501,6858172.317
30502,5521243.447
30503,7027910.074
30504,5521243.447
30505,6133688.214
30506,4156277.602
30507,5151088.398
30508,5521243.447
30509,6858172.317
30510,6918879.845
30511,5751344.821
30512,6133688.214
30513,5521243.447
30514,4156277.602
30515,6918879.845
30516,4546638.989
30517,7490894.972
30518,7573407.787
30519,7269694.696
30520,6719349.45
30521,6019373.006
30522,5094966.925
30523,7388423.336
30524,6858172.317
30525,6535587.917
30526,5151088.398
30527,4546638.989
30528,5521243.447
30529,7630572.37
30530,6133688.214
30531,7895929.03
30532,4546638.989
30533,7259441.21
30534,5151088.398
30535,6918879.845
30536,4546638.989
30537,6133688.214
30538,6088364.618
30539,8205707.757
30540,6918879.845
30541,7649107.739
30542,4156277.602
30543,5521243.447
30544,5402599.916
30545,7490894.972
30546,4546638.989
30547,6719349.45
30548,4546638.989
30549,5151088.398
30550,5985553.37
30551,5215168.85
30552,4156277.602
30553,6560648.156
30554,5804036.924
30555,5521243.447
30556,7490894.972
30557,7098658.455
30558,6133688.214
30559,6918879.845
30560,8104116.419
30561,6133688.214
30562,7895929.03
30563,4546638.989
30564,7098658.455
30565,5521243.447
30566,4546638.989
30567,4156277.602
30568,7830306.943
30569,5940712.479
30570,7082942.843
30571,6858172.317
30572,5151088.398
30573,6918879.845
30574,6719349.45
30575,6588034.518
30576,5521243.447
30577,5521243.447
30578,4156277.602
30579,6133688.214
30580,5623609.545
30581,5521243.447
30582,7828664.251
30583,5151088.398
30584,5521243.447
30585,5151088.398
30586,5804036.924
30587,4546638.989
30588,7647503.061
30589,5788100.972
30590,5521243.447
30591,6751775.381
30592,6858172.317
30593,6133688.214
30594,4546638.989
30595,7895929.03
30596,4156277.602
30597,6918879.845
30598,6918879.845
30599,6133688.214
30600,8205707.757
30601,5521243.447
30602,4156277.602
30603,6918879.845
30604,5521243.447
30605,6918879.845
30606,5521243.447
30607,6858172.317
30608,5151088.398
30609,4546638.989
30610,5521243.447
30611,5521243.447
30612,6133688.214
30613,6719349.45
30614,5521243.447
30615,5788100.972
30616,5521243.447
30617,5788100.972
30618,6858172.317
30619,4546638.989
30620,4156277.602
30621,8296094.293
30622,7929940.434
30623,5521243.447
30624,4546638.989
30625,5094966.925
30626,7282024.941
30627,5521243.447
30628,6918879.845
30629,5521243.447
30630,4546638.989
30631,5151088.398
30632,5151088.398
30633,5804036.924
30634,6751775.381
30635,6918879.845
30636,5151088.398
30637,6918879.845
30638,7829560.222
30639,6711478.544
30640,4546638.989
30641,5521243.447
30642,5477023.055
30643,5521243.447
30644,6918879.845
30645,5151088.398
30646,5521243.447
30647,5151088.398
30648,5698484.342
30649,4156277.602
30650,5521243.447
30651,4156277.602
30652,4546638.989
30653,6588034.518
30654,4546638.989
30655,7667615.008
30656,4546638.989
30657,5930297.091
30658,5521243.447
30659,5151088.398
30660,5834838.51
30661,6918879.845
30662,5804036.924
30663,5521243.447
30664,7440415.756
30665,4546638.989
30666,4156277.602
30667,5151088.398
30668,6719349.45
30669,5391153.297
30670,4546638.989
30671,6738446.957
30672,7667615.008
30673,6133688.214
30674,7490894.972
30675,4156277.602
30676,5521243.447
30677,5521243.447
30678,7098658.455
30679,6858172.317
30680,6133688.214
30681,4546638.989
30682,5477023.055
30683,6918879.845
30684,7630572.37
30685,6133688.214
30686,6918879.845
30687,5151088.398
30688,5151088.398
30689,8114742.596
30690,5698484.342
30691,7388423.336
30692,6858172.317
30693,6858172.317
30694,7259441.21
30695,6133688.214
30696,7460609.183
30697,7523455.874
30698,6133688.214
30699,6858172.317
30700,5151088.398
30701,6918879.845
30702,6133688.214
30703,4546638.989
30704,7895929.03
30705,8296094.293
30706,5698484.342
30707,4156277.602
30708,7388423.336
30709,6918879.845
30710,5151088.398
30711,4546638.989
30712,4546638.989
30713,7490894.972
30714,5521243.447
30715,4546638.989
30716,6918879.845
30717,7829560.222
30718,5521243.447
30719,6588034.518
30720,7082942.843
30721,8296094.293
30722,5521243.447
30723,4546638.989
30724,6918879.845
30725,5521243.447
30726,6088364.618
30727,6918879.845
30728,6719349.45
30729,4156277.602
30730,6493533.827
30731,5521243.447
30732,6398228.27
30733,5953019.355
30734,6918879.845
30735,4546638.989
30736,4546638.989
30737,7275097.448
30738,6918879.845
30739,4156277.602
30740,5151088.398
30741,6588034.518
30742,5521243.447
30743,5151088.398
30744,5804036.924
30745,5521243.447
30746,4546638.989
30747,7918989.823
30748,6858172.317
30749,8000249.54
30750,4546638.989
30751,4546638.989
30752,6588034.518
30753,6719349.45
30754,5521243.447
30755,4156277.602
30756,4546638.989
30757,5788100.972
30758,7647503.061
30759,5788100.972
30760,4156277.602
30761,7647503.061
30762,4546638.989
30763,7895929.03
30764,4546638.989
30765,5151088.398
30766,4156277.602
30767,7388423.336
30768,7082942.843
30769,5151088.398
30770,4546638.989
30771,5521243.447
30772,5684946.809
30773,5521243.447
30774,5521243.447
30775,7829560.222
30776,6277671.499
30777,4546638.989
30778,6133688.214
30779,5976125.035
30780,6918879.845
30781,6918879.845
30782,5391153.297
30783,4546638.989
30784,4546638.989
30785,6133688.214
30786,5521243.447
30787,5521243.447
30788,4546638.989
30789,5804036.924
30790,7895929.03
30791,6918879.845
30792,6918879.845
30793,7573407.787
30794,7927709.787
30795,7647503.061
30796,5151088.398
30797,7895929.03
30798,4546638.989
30799,5521243.447
30800,7372614.621
30801,5521243.447
30802,7647503.061
30803,5151088.398
30804,5151088.398
30805,7908499.307
30806,6918879.845
30807,5521243.447
30808,7895929.03
30809,4546638.989
30810,6133688.214
30811,4546638.989
30812,5521243.447
30813,6133688.214
30814,4546638.989
30815,5521243.447
30816,5521243.447
30817,4156277.602
30818,6493533.827
30819,5804036.924
30820,5834838.51
30821,7098658.455
30822,8296094.293
30823,6133688.214
30824,4546638.989
30825,6133688.214
30826,7829560.222
30827,6133688.214
30828,5834838.51
30829,6588034.518
30830,5804036.924
30831,6719349.45
30832,5151088.398
30833,5788100.972
30834,4546638.989
30835,7098658.455
30836,4546638.989
30837,5094966.925
30838,5804036.924
30839,7628433.208
30840,5804036.924
30841,7098658.455
30842,6133688.214
30843,5521243.447
30844,4546638.989
30845,5521243.447
30846,5521243.447
30847,5521243.447
30848,5151088.398
30849,5151088.398
30850,4546638.989
30851,5151088.398
30852,5521243.447
30853,4546638.989
30854,7098658.455
30855,6719349.45
30856,7098658.455
30857,4546638.989
30858,5521243.447
30859,4546638.989
30860,6389210.031
30861,7490894.972
30862,6918879.845
30863,4546638.989
30864,5804036.924
30865,6918879.845
30866,6133688.214
30867,6918879.845
30868,5521243.447
30869,5788100.972
30870,6133688.214
30871,6858172.317
30872,5215168.85
30873,5215168.85
30874,5521243.447
30875,6858172.317
30876,5215168.85
30877,7490894.972
30878,4546638.989
30879,5521243.447
30880,5521243.447
30881,4156277.602
30882,5521243.447
30883,5521243.447
30884,4546638.989
30885,5521243.447
30886,4546638.989
30887,5521243.447
30888,8205707.757
30889,5953019.355
30890,5521243.447
30891,4156277.602
30892,4156277.602
30893,5521243.447
30894,5521243.447
30895,4546638.989
30896,6133688.214
30897,5338247.341
30898,5804036.924
30899,6918879.845
30900,5215168.85
30901,6133688.214
30902,4156277.602
30903,5393992.1
30904,5391153.297
30905,4546638.989
30906,5521243.447
30907,6858172.317
30908,5151088.398
30909,6719349.45
30910,5521243.447
30911,5151088.398
30912,5804036.924
30913,8296094.293
30914,6918879.845
30915,8296094.293
30916,5215168.85
30917,8296094.293
30918,5804036.924
30919,4156277.602
30920,5521243.447
30921,6133688.214
30922,5788100.972
30923,5215168.85
30924,6133688.214
30925,7488302.195
30926,6133688.214
30927,6491713.423
