id,price_doc
30474,5301343.923
30475,5716102.993
30476,7356692.396
30477,6130980.474
30478,5716102.993
30479,8458719.741
30480,6828998.675
30481,4373327.41
30482,6396202.785
30483,4836240.848
30484,8626573.119
30485,5716102.993
30486,5716102.993
30487,6216249.491
30488,4761180.151
30489,4373327.41
30490,8216905.96
30491,8024349.628
30492,6216249.491
30493,8024349.628
30494,5716102.993
30495,6561111.17
30496,7175632.558
30497,7177514.689
30498,7213547.991
30499,5713536.007
30500,6812535.059
30501,6843126.16
30502,6696600.944
30503,9243671.302
30504,6838487.666
30505,7356692.396
30506,3315781.914
30507,5716102.993
30508,6828998.675
30509,6229109.352
30510,8626573.119
30511,7207854.117
30512,7358629.036
30513,6828998.675
30514,3315781.914
30515,8626573.119
30516,4761180.151
30517,8458719.741
30518,9243671.302
30519,7488666.415
30520,5713536.007
30521,7056870.057
30522,5823908.882
30523,6611271.645
30524,9243671.302
30525,8049550.921
30526,5716102.993
30527,4373327.41
30528,6396202.785
30529,8024349.628
30530,7330206.099
30531,7207854.117
30532,4373327.41
30533,8049550.921
30534,5716102.993
30535,8626573.119
30536,4373327.41
30537,6696600.944
30538,7175632.558
30539,5005597.54
30540,8626573.119
30541,7446392.763
30542,3315781.914
30543,7487902.287
30544,6528529.943
30545,9063793.317
30546,4373327.41
30547,5713536.007
30548,4373327.41
30549,5716102.993
30550,7175632.558
30551,5716102.993
30552,3315781.914
30553,3739389.021
30554,7356692.396
30555,6828998.675
30556,8458719.741
30557,5713536.007
30558,7356692.396
30559,8036725.79
30560,6843126.16
30561,7356692.396
30562,7882950.209
30563,4373327.41
30564,5713536.007
30565,6216249.491
30566,4373327.41
30567,3315781.914
30568,7446392.763
30569,7356692.396
30570,7207854.117
30571,6812535.059
30572,5716102.993
30573,8626573.119
30574,5713536.007
30575,9243671.302
30576,6216249.491
30577,6643138.007
30578,3315781.914
30579,7356692.396
30580,6611271.645
30581,5415764.652
30582,8775919.65
30583,5716102.993
30584,5664744.005
30585,5301343.923
30586,7358629.036
30587,4373327.41
30588,8024349.628
30589,6726665.038
30590,6840287.889
30591,6726665.038
30592,6812535.059
30593,7175632.558
30594,5301343.923
30595,7882950.209
30596,2962326.339
30597,8626573.119
30598,8626573.119
30599,7330206.099
30600,5005597.54
30601,6838487.666
30602,3315781.914
30603,8626573.119
30604,6232799.521
30605,8626573.119
30606,7683008.433
30607,7207854.117
30608,6394799.963
30609,4373327.41
30610,6696600.944
30611,6828998.675
30612,7356692.396
30613,5713536.007
30614,7024733.884
30615,7882950.209
30616,6828998.675
30617,7175632.558
30618,5713536.007
30619,4761180.151
30620,3315781.914
30621,8775919.65
30622,9243671.302
30623,5913963.711
30624,4373327.41
30625,5823908.882
30626,7175632.558
30627,5664744.005
30628,8626573.119
30629,6853673.954
30630,4761180.151
30631,5716102.993
30632,6130980.474
30633,6984439.665
30634,6726665.038
30635,8626573.119
30636,6279545.664
30637,8626573.119
30638,6229109.352
30639,8478587.522
30640,4373327.41
30641,6828998.675
30642,7356692.396
30643,7356692.396
30644,8626573.119
30645,6279545.664
30646,6552025.808
30647,5657719.944
30648,6226525.752
30649,3315781.914
30650,6356566.99
30651,3315781.914
30652,4373327.41
30653,8007783.532
30654,4373327.41
30655,9243671.302
30656,4373327.41
30657,7207854.117
30658,6624601.224
30659,5716102.993
30660,6855471.638
30661,8626573.119
30662,7358629.036
30663,6853673.954
30664,6778931.576
30665,4373327.41
30666,3315781.914
30667,5716102.993
30668,6229109.352
30669,5822287.307
30670,4761180.151
30671,4598141.148
30672,9243671.302
30673,7175632.558
30674,9004844.238
30675,3315781.914
30676,6356566.99
30677,6828998.675
30678,5713536.007
30679,5713536.007
30680,7175632.558
30681,4761180.151
30682,7356692.396
30683,8626573.119
30684,8190063.718
30685,7175632.558
30686,8626573.119
30687,5716102.993
30688,5716102.993
30689,8478587.522
30690,6226525.752
30691,6843126.16
30692,6386292.043
30693,6581717.012
30694,8024349.628
30695,6726665.038
30696,5095219.596
30697,6778931.576
30698,7175632.558
30699,7175632.558
30700,5716102.993
30701,8626573.119
30702,6989677.08
30703,4373327.41
30704,7882950.209
30705,6229109.352
30706,6226525.752
30707,3315781.914
30708,6611271.645
30709,8626573.119
30710,6279545.664
30711,4373327.41
30712,4373327.41
30713,9063793.317
30714,6840287.889
30715,4761180.151
30716,8626573.119
30717,6229109.352
30718,6552025.808
30719,8007783.532
30720,8024349.628
30721,8775919.65
30722,7177514.689
30723,4373327.41
30724,8626573.119
30725,6351301.212
30726,7175632.558
30727,8626573.119
30728,6229109.352
30729,3315781.914
30730,7207854.117
30731,6828998.675
30732,7488666.415
30733,6611271.645
30734,8626573.119
30735,4761180.151
30736,5301343.923
30737,6245139.703
30738,9243671.302
30739,3315781.914
30740,5716102.993
30741,8007783.532
30742,6828998.675
30743,5716102.993
30744,7358629.036
30745,6356566.99
30746,4761180.151
30747,7843266.409
30748,6812535.059
30749,5325819.549
30750,4373327.41
30751,4761180.151
30752,8007783.532
30753,5713536.007
30754,6552025.808
30755,3315781.914
30756,5301343.923
30757,6726665.038
30758,7304351.521
30759,7175632.558
30760,3315781.914
30761,8626573.119
30762,4373327.41
30763,7882950.209
30764,4373327.41
