id,price_doc
30474,4932393.827
30475,8468865.869
30476,4973734.623
30477,5893902.51
30478,5332055.249
30479,9057399.082
30480,4489775.212
30481,4428619.215
30482,4803220.057
30483,4991487.284
30484,6733076.725
30485,4990392.546
30486,4111625.92
30487,4294793.069
30488,6035168.647
30489,5845822.099
30490,21081026.42
30491,18315862.5
30492,6088010.443
30493,13838782.5
30494,7445803.367
30495,8996844.068
30496,8184980.56
30497,8102524.466
30498,4613013.194
30499,6051034.592
30500,12288107.17
30501,6734284.011
30502,3395650.238
30503,5411556.913
30504,5818318.576
30505,11288596.21
30506,3108215.147
30507,5160893.164
30508,5923022.835
30509,6358343.432
30510,9149424.212
30511,5939896.702
30512,5458329.513
30513,4437929.047
30514,3410377.691
30515,9706686.156
30516,6060563.77
30517,10157397.02
30518,7845301.211
30519,4672137.294
30520,6965435.431
30521,4668516.216
30522,7697904.169
30523,6175478.667
30524,9109982.633
30525,12249752.76
30526,5154272.657
30527,5166822.429
30528,7190737.726
30529,6272082.267
30530,5790828.477
30531,12064922.53
30532,4909061.411
30533,11294497.32
30534,6927978.36
30535,9206158.539
30536,5726731.997
30537,10380002.67
30538,4955076.272
30539,8241894.507
30540,9531623.137
30541,5155098.526
30542,2197967.343
30543,5619261.759
30544,6636634.747
30545,8738104.852
30546,4219101.19
30547,8977799.362
30548,4644890.262
30549,5287584.875
30550,10289328.92
30551,5270140.986
30552,2101836.308
30553,6613623.828
30554,9394522.453
30555,6502910.17
30556,8783513.952
30557,7782897.608
30558,8322617.301
30559,6169344.965
30560,5380382.546
30561,6607036.042
30562,11781573.15
30563,4643472.971
30564,7145571.861
30565,6719240.513
30566,7617724.596
30567,2181911.113
30568,8489745.191
30569,8695359.883
30570,6587211.517
30571,7870780.83
30572,5214472.596
30573,6461540.821
30574,6164487.07
30575,7739634.666
30576,3946396.666
30577,3899783.731
30578,3127906.357
30579,7209703.445
30580,4077166.963
30581,5167990.37
30582,12475333.29
30583,7130894.789
30584,3893031.935
30585,2662872.946
30586,9349226.197
30587,5885005.784
30588,6961152.17
30589,7339789.52
30590,11190839.27
30591,4958560.211
30592,6685274.715
30593,8098368.315
30594,6367506.349
30595,5030069.921
30596,6362316.455
30597,6555757.224
30598,9394146.169
30599,9692422.326
30600,4816389.289
30601,6253912.84
30602,2157250.094
30603,12668649.56
30604,4609692.909
30605,6728987.686
30606,21468621.59
30607,5585740.12
30608,9538115.653
30609,5917467.185
30610,3180246.698
30611,5947151.98
30612,6748009.62
30613,9036450.745
30614,17314339.57
30615,7062976.768
30616,5994196.214
30617,8744557.212
30618,4885364.121
30619,3775087.993
30620,2973878.015
30621,8952491.885
30622,8566569.79
30623,6058685.624
30624,6922470.283
30625,6902146.881
30626,6053216.316
30627,5943438.212
30628,6462304.98
30629,5099589.872
30630,4015139.377
30631,6481901.95
30632,4117892.771
30633,5391986.269
30634,11030251.49
30635,9523082.306
30636,5214154.34
30637,9565242.806
30638,5602043.107
30639,7263942.648
30640,4706253.767
30641,7874940.342
30642,6132723.116
30643,6907928.649
30644,9380771.02
30645,6780450.996
30646,5166107.995
30647,5364310.236
30648,24775783.78
30649,2757928.43
30650,4657385.539
30651,3033741.62
30652,4663950.448
30653,7429191.684
30654,5073651.74
30655,13962226.72
30656,3971534.285
30657,5942418.041
30658,8942610.614
30659,5023142.96
30660,8153832.367
30661,7034850.418
30662,8122601.303
30663,15711483.25
30664,11231896.48
30665,6185752.419
30666,2593931.771
30667,4575250.933
30668,8846808.423
30669,5377879.136
30670,2607926.375
30671,5746706.458
30672,15871145.58
30673,9608231.357
30674,9318427.274
30675,2169269.365
30676,7054084.406
30677,4283438.072
30678,17068419.11
30679,4892283.041
30680,5317227.576
30681,2354452.403
30682,7810527.989
30683,9782723.344
30684,4114446.195
30685,6131582.741
30686,9490805.496
30687,5220134.838
30688,4881815.217
30689,15369996.02
30690,25183952.13
30691,4482497.803
30692,5453308.546
30693,10703495.55
30694,5130962.168
30695,6758855.546
30696,6025805.825
30697,9999654.153
30698,5675337.044
30699,5677654.034
30700,5198464.561
30701,9346623.054
30702,5742214.216
30703,3971939.574
30704,11917677.09
30705,8360690.924
30706,25771388.64
30707,3757126.238
30708,14477658.38
30709,5986666.585
30710,5565396.244
30711,5137631.128
30712,4239061.292
30713,5597231.559
30714,6121947.737
30715,3911688.182
30716,9603577.617
30717,5760967.909
30718,8577892.325
30719,17192447.97
30720,5606901.567
30721,3741739.859
30722,7764104.678
30723,6638736.37
30724,13040614.72
30725,6108691.553
30726,10594627
30727,9615509.632
30728,11883855.73
30729,3466604.895
30730,5830733.327
30731,6473407.789
30732,4083011.358
30733,7589357.536
30734,6946973.149
30735,5829259.949
30736,5246021.298
30737,5564854.897
30738,6133237.816
30739,4153900.041
30740,7041878.203
30741,11888707.39
30742,4447160.903
30743,5163881.569
30744,9436833.74
30745,7123547.181
30746,5920605.713
30747,15294050.77
30748,17778773.04
30749,4599294.582
30750,6910491.823
30751,3657203.419
30752,8143652.036
30753,10309248.27
30754,4997912.999
30755,4467824.96
30756,6170668.905
30757,4965066.647
30758,10137964.44
30759,5829788.099
30760,4083338.456
30761,9704575.786
30762,6664211.191
30763,12399398.15
30764,6216711.914
30765,5858653.109
30766,3910804.159
30767,8449375.411
30768,4379897.069
30769,6198501.898
