id,price_doc
30474,5008748.943
30475,8237053.385
30476,4782827.562
30477,5865857.155
30478,5403886.845
30479,8795090.461
30480,4546489.368
30481,4496419.031
30482,4998353.194
30483,4929512.499
30484,6711254.836
30485,4765457.938
30486,4216745.352
30487,4200745.122
30488,5727354.246
30489,6050210.032
30490,20610791.18
30491,17249228.39
30492,5844950.912
30493,13724598.3
30494,7273168.12
30495,9338960.369
30496,8729763.078
30497,8392708.104
30498,4411893.954
30499,7076607.007
30500,11039860.08
30501,6630399.781
30502,3274720.342
30503,5111143.605
30504,5614647.054
30505,10273126.62
30506,3046238.984
30507,5168635.097
30508,5793418.179
30509,7121239.048
30510,9208314.718
30511,6201547.11
30512,5121491.559
30513,4480712.138
30514,3334207.264
30515,9475564.038
30516,6220584.81
30517,9650191.156
30518,7639569.622
30519,4270847.965
30520,7055698.314
30521,4144027.023
30522,7176359.779
30523,6435630.338
30524,8839433.765
30525,9157758.267
30526,5193171.786
30527,5336625.13
30528,6256555.433
30529,6522217.419
30530,5493866.955
30531,12807330.24
30532,5029107.165
30533,9191029.645
30534,6893476.238
30535,9322517.255
30536,6160791.798
30537,10427904.3
30538,5158053.407
30539,10275295.1
30540,9469233.951
30541,4306250.479
30542,2268879.68
30543,5160510.066
30544,6915698.75
30545,8093709.277
30546,4319092.276
30547,8392493.062
30548,4824212.28
30549,5255481.056
30550,11360518.73
30551,5163164.034
30552,2142220.155
30553,6874852.773
30554,9477650.707
30555,6590643.834
30556,8843529.007
30557,7012882.082
30558,7888992.062
30559,5840368.111
30560,5985553.2
30561,6769650.566
30562,10788097.5
30563,4903387.74
30564,6659206.7
30565,6584004.754
30566,7732084.09
30567,2249908.09
30568,9155663.546
30569,8316794.747
30570,6662391.01
30571,7708053.942
30572,5339112.457
30573,6506755.837
30574,6364547.622
30575,7037046.847
30576,4012621.542
30577,3637148.289
30578,3101614.696
30579,7137579.827
30580,4057737.773
30581,5172156.107
30582,11922544.39
30583,7112858.173
30584,4004097.929
30585,3107127.767
30586,8105283.865
30587,6107353.551
30588,7161732.94
30589,7564445.791
30590,10143731.16
30591,5107209.109
30592,6323225.914
30593,8314005.761
30594,6681173.862
30595,5231512.287
30596,7066409.957
30597,6545620.053
30598,9358544.743
30599,10328710.35
30600,4867161.476
30601,6341973.759
30602,2178956.658
30603,12048750.16
30604,4535643.488
30605,6630773.823
30606,17224715.21
30607,5520646.023
30608,8953160.918
30609,6379049.256
30610,3150944.626
30611,5875394.969
30612,6950006.708
30613,8611491.883
30614,14855547.8
30615,7262014.935
30616,5955307.416
30617,8887796.669
30618,4730520.741
30619,3798728.909
30620,2988062.874
30621,8155287.145
30622,7390464.139
30623,6134518.012
30624,6878622
30625,7020470.262
30626,6140090.088
30627,6515627.149
30628,6471961.279
30629,5138550.698
30630,4047186.906
30631,6458963.994
30632,4208126.06
30633,5364814.369
30634,10607004.68
30635,9453163.02
30636,5397230.169
30637,9570228.237
30638,6111776.128
30639,6978314.8
30640,4846795.784
30641,8184893.993
30642,6037716.703
30643,7104880.905
30644,9358544.743
30645,7399319.74
30646,5086684.44
30647,5340583.028
30648,19320312.22
30649,2785543.114
30650,4637420.205
30651,3059495.83
30652,4651623.211
30653,6721221.168
30654,4867901.778
30655,11439781.03
30656,4104821.125
30657,5675473.098
30658,9211666.236
30659,4973052.903
30660,8069566.659
30661,6848026.727
30662,7996103.28
30663,13340533.25
30664,11195087.83
30665,6496002.684
30666,2658581.286
30667,4790629.352
30668,8935866.368
30669,5316476.577
30670,2565522.586
30671,6243483.089
30672,13814384.57
30673,9540040.435
30674,10734792.37
30675,2215200.829
30676,6940925.825
30677,4288296.587
30678,15759243.92
30679,5419721.133
30680,5343809.303
30681,2418429.952
30682,7876203.443
30683,9662529.851
30684,4491581.679
30685,6091241.015
30686,9494802.961
30687,5323577.148
30688,4921404.941
30689,13970131.61
30690,19670859.96
30691,4633777.092
30692,6331525.74
30693,9932627.013
30694,4716554.489
30695,6248778.973
30696,6270461.796
30697,11598881.53
30698,6177994.378
30699,5687351.83
30700,5425874.273
30701,9346114.872
30702,6103490.946
