0.53331,0.34912,0.35238,0.36933,0.41909,0.49117
6011693.436,5008748.943,5135373.284,6329481.743,5806602.404,6561140.446
6011693.436,8237053.385,8331223.259,8924111.897,8547238.539,6386773.204
6011693.436,4782827.562,4999667.852,5686359.018,5554667.657,7093943.149
6011693.436,5865857.155,5816313.991,6065996.296,3789953.887,6280954.883
6011693.436,5403886.845,5314186.959,5550823.656,5602261.438,6338770.802
6011693.436,8795090.461,8735075.3,9009418.805,9705424.638,10425550.3
6011693.436,4546489.368,4512340.944,5157098.454,4280721.543,7042775.386
6011693.436,4496419.031,4556757.098,4542170.689,4095123.949,5696554.813
6011693.436,4998353.194,4981059.486,5156936.469,5702837.293,6510302.016
6011693.436,4929512.499,5042339.595,4784879.843,5218362.76,6224549.76
6011693.436,6711254.836,6762652.794,6696905.861,7230953.938,8878816.604
6011693.436,4765457.938,4799945.615,5058539.082,5118229.705,6338770.802
6011693.436,4216745.352,4234460.689,4210070.971,4206158.012,6224176.762
6011693.436,4200745.122,4234535.857,4242448.976,4097634.118,6478753.863
6011693.436,5727354.246,5556613.763,6011420.628,6342151.276,6156048.437
6011693.436,6050210.032,5991394.44,6184155.125,6284635.139,5794911.919
6011693.436,20610791.18,20287746.77,21125765.84,22572216.27,7542258.011
6011693.436,17249228.39,17118470.52,18218653.18,19447422.84,9539813.604
6011693.436,5844950.912,5781897.547,6018523.627,6344638.076,6478753.863
6011693.436,13724598.3,13556192.33,13975587.19,14921277.38,8959082.385
6011693.436,7273168.12,7309776.159,7360267.642,7232327.156,6338770.802
6011693.436,9338960.369,9579238.009,10605001.27,9793941.469,9392392.76
6011693.436,8729763.078,8572801.318,9876999.622,8541125.762,7485748.197
6011693.436,8392708.104,7933772.647,9004305.925,8264199.856,6698938.891
6011693.436,4411893.954,4533718.736,4643932.422,4475714.227,6966716.034
6011693.436,7076607.007,6712080.107,8601614.423,7152045.168,8160999.193
6011693.436,11039860.08,10415767.96,11293749.56,11813985.67,7387317.608
6011693.436,6630399.781,6320897.292,6944733.094,7075440.81,7762310.308
6011693.436,3274720.342,3343490.308,3779042.19,3046406.253,6666225.428
6011693.436,5111143.605,5292589.248,6804054.764,6990166.6,10026768.83
6011693.436,5614647.054,5573753.08,5687261.507,5544462.894,7572605.554
6011693.436,10273126.62,11195604.31,13204525.11,11504002.97,7552147.077
6011693.436,3046238.984,3031806.101,3459248.312,3100062.631,4307657.352
6011693.436,5168635.097,5177596.431,5226064.672,5112185.283,6338770.802
6011693.436,5793418.179,5753233.529,5881716.276,5728832.057,7042775.386
6011693.436,7121239.048,7119229.042,7750339.241,8419542.749,7216023.646
6011693.436,9208314.718,9281113.953,8571715.603,9518941.112,8878816.604
6011693.436,6201547.11,6091493.436,6818940.052,5105452.204,7901250.053
6011693.436,5121491.559,5264103.452,6517836.304,5926549.664,7552147.077
6011693.436,4480712.138,4405576.636,4883240.862,4152666.482,7042775.386
6011693.436,3334207.264,3275957.092,3950008.803,3290122.962,4307657.352
6011693.436,9475564.038,9544952.166,8807361.366,9192774.273,8878816.604
6011693.436,6220584.81,6205140.862,6001053.877,6467372.844,6145788.358
6011693.436,9650191.156,9732972.833,11763410.28,9328197.766,10425550.3
6011693.436,7639569.622,7098056.278,9821418.119,10406457.4,9710500.687
6011693.436,4270847.965,4274819.403,4999095.649,4767995.976,7973259.655
6011693.436,7055698.314,7109594.428,7396383.575,8419159.466,7863920.343
6011693.436,4144027.023,3811694.323,6070053.202,4806844.25,8371695.945
6011693.436,7176359.779,7242842.841,7624512.061,7241887.059,6537213.284
6011693.436,6435630.338,6113357.344,6896058.351,5555117.836,8459172.454
6011693.436,8839433.765,8625646.065,9961936.249,9199270.455,7959796.012
6011693.436,9157758.267,9289655.561,13968079.95,10998901.45,15910871.87
6011693.436,5193171.786,5162012.946,5173531.135,5167731.17,6338770.802
6011693.436,5336625.13,5342701.113,5340617.753,5019928.197,5890754.869
6011693.436,6256555.433,6250020.437,6528732.783,6752260.544,7262437.729
6011693.436,6522217.419,6149185.027,7255742.964,6197293.601,8117908.013
6011693.436,5493866.955,5650019.321,6300561.012,6061207.202,8080902.557
6011693.436,12807330.24,12682719.28,14708719.22,14413601.97,9374194.719
6011693.436,5029107.165,4925841.427,5180419.06,4868745.705,5683727.732
6011693.436,9191029.645,9410002.85,9369988.165,10670818.58,9403119.091
6011693.436,6893476.238,6760470.835,5708742.302,6718467.544,6338770.802
6011693.436,9322517.255,9352328.831,8619950.398,9605716.026,8878816.604
6011693.436,6160791.798,6056846.347,6014300.404,6086992.937,5794911.919
6011693.436,10427904.3,10336024.32,12032971.1,11187828.23,7921238.335
6011693.436,5158053.407,4765909.918,6203270.834,5914961.127,7807487.71
6011693.436,10275295.1,12353880.64,15183801.02,11431991.73,14169117.13
6011693.436,9469233.951,9595062.448,8857155.034,10131946.13,8878816.604
6011693.436,4306250.479,4712001.08,5696813.198,3693920.807,11982455.97
6011693.436,2268879.68,2331375.031,2332105.507,1877600.718,4307657.352
6011693.436,5160510.066,4933917.309,5998693.044,5780339.449,7616461.15
6011693.436,6915698.75,6941615.177,8325389.731,6808061.69,7140097.795
6011693.436,8093709.277,7848825.641,9664965.389,8542131.921,12055941.07
6011693.436,4319092.276,4256419.622,4579098.16,4519977.863,5890754.869
6011693.436,8392493.062,8349477.774,9102793.255,9770103.936,7863920.343
6011693.436,4824212.28,4754956.749,4737333.554,4848972.249,5794911.919
6011693.436,5255481.056,5196605.69,5435050.681,5605278.108,6386773.204
6011693.436,11360518.73,10836377.81,11709138.91,12007303.9,7520973.63
6011693.436,5163164.034,5213869.068,5232727.657,5465065.031,6329427.871
6011693.436,2142220.155,2155623.777,1952400.232,1607266.029,4307657.352
6011693.436,6874852.773,6533785.726,8080677.4,7559796.093,11815974.98
6011693.436,9477650.707,9797936.564,12031913.53,11729790.62,7161253.816
6011693.436,6590643.834,6425947.584,7119528.585,6678188.054,7042775.386
6011693.436,8843529.007,8695439.284,9371732.42,9390143.114,10425550.3
6011693.436,7012882.082,7118128.288,8361958.335,6448638.238,7896475.429
6011693.436,7888992.062,8007097.63,9938625.769,9007510.605,7552147.077
6011693.436,5840368.111,5532182.013,7151722.564,8300893.314,9731019.87
6011693.436,5985553.2,5601302.66,6606419.169,7307722.807,10058707.71
6011693.436,6769650.566,6713182.778,6954756.195,6508385.826,7910735.587
6011693.436,10788097.5,10358269.21,10541883.41,12309861.71,9516591.319
6011693.436,4903387.74,4899694.008,4979303.536,5022492.824,5696554.813
6011693.436,6659206.7,6708656.766,6772675.343,7674278.991,7881620.741
6011693.436,6584004.754,6985771.878,7538525.762,7216193.4,6480336.134
6011693.436,7732084.09,7628085.256,8138502.276,7296996.372,5794911.919
6011693.436,2249908.09,2248571.081,1968984.774,1769548.111,4307657.352
6011693.436,9155663.546,9137014.99,11191236.44,10472095.47,12536329.03
6011693.436,8316794.747,8189624.869,9590539.984,10359624.76,8184909.605
6011693.436,6662391.01,6263677.501,6654898.449,6888380.683,8509999.738
6011693.436,7708053.942,7451682.149,7533583.613,7698324.678,7387317.608
6011693.436,5339112.457,5252937.942,5355918.329,5385681.964,6338770.802
6011693.436,6506755.837,6507961.138,6360490.156,7005756.965,8878816.604
6011693.436,6364547.622,6203181.208,6958004.84,7080212.482,7819335.261
6011693.436,7037046.847,6726857.016,9173834.441,8101211.58,7333400.644
6011693.436,4012621.542,4094887.705,5553966.975,5569749.222,6478753.863
6011693.436,3637148.289,3980022.201,4718275.362,3007899.565,7205517.671
6011693.436,3101614.696,3071787.373,3576794.023,3258283.334,4307657.352
6011693.436,7137579.827,7120093.891,7804318.918,7045926.183,7961481.57
6011693.436,4057737.773,4408545.327,5237866.808,1268928.263,8158721.999
6011693.436,5172156.107,5024300.822,5459929.571,5255367.708,6886324.502
6011693.436,11922544.39,11651027.16,14518455.18,14188619.26,10358749.58
6011693.436,7112858.173,7020622.827,6790744.07,7224632.05,6338770.802
6011693.436,4004097.929,4067948.892,4983473.37,4399962.356,7080531.415
6011693.436,3107127.767,3231300.416,3126606.73,3429492.17,6226135.764
6011693.436,8105283.865,8538873.19,9951902.003,10224742.98,7215949.873
6011693.436,6107353.551,5893362.621,6282156.054,5895494.41,5890754.869
6011693.436,7161732.94,7567267.049,9855990.524,8206824.901,9329021.076
