id,price_doc
30474,4921699.367
30475,8458647.14
30476,4927649.877
30477,6158957.494
30478,5217248.218
30479,9265506.479
30480,4557878.796
30481,4385991.364
30482,4800307.611
30483,5040701.807
30484,6353330.656
30485,5035834.477
30486,4147155.182
30487,4307143.349
30488,6491013.88
30489,5666251.453
30490,21694690.8
30491,18361824.31
30492,6205848.147
30493,11978935.36
30494,7363880.175
30495,8841798.28
30496,7427236.473
30497,8210608.028
30498,4529513.719
30499,6655655.846
30500,12574401.66
30501,7009944.004
30502,3404476.463
30503,4783942.004
30504,5721431.396
30505,10565970.97
30506,3058789.642
30507,5229407.697
30508,5824530.976
30509,6116088.845
30510,9016513.874
30511,5506425.279
30512,4159640.209
30513,4508529.949
30514,3422174.951
30515,9340064.921
30516,6027202.424
30517,10138815.29
30518,6831102.582
30519,4692571.119
30520,6119186.823
30521,4410756.313
30522,7267836.91
30523,5615592.08
30524,8959017.111
30525,11171389.7
30526,5231822.035
30527,4933381.744
30528,7210590.466
30529,6114520.034
30530,5442377.285
30531,11807646.51
30532,4927424.313
30533,11418395.31
30534,7097385.845
30535,9053910.08
30536,5324143.711
30537,10782630.53
30538,4958905.429
30539,7672567.107
30540,9066092.888
30541,5044770.329
30542,2200759.083
30543,5600659.564
30544,6263044.721
30545,8120308.717
30546,4137812.064
30547,8807234.983
30548,4385911.892
30549,5387791.867
30550,9977896.69
30551,5243300.374
30552,2111874.521
30553,6269947.227
30554,8817538.466
30555,6472327.512
30556,8899612.1
30557,6742445.291
30558,8209997.292
30559,5617498.942
30560,5692406.382
30561,7130037.971
30562,12342885.63
30563,4572119.156
30564,6957501.858
30565,6380831.252
30566,7129643.597
30567,2192733.222
30568,8355462.025
30569,9066490.617
30570,6554000.631
30571,8110394.544
30572,5244950.766
30573,6243770.012
30574,6397062.928
30575,7948732.992
30576,4075071.713
30577,3716043.234
30578,3069932.751
30579,6958968.39
30580,4045546.224
30581,4980389.209
30582,12188109.15
30583,7221566.917
30584,4015506.99
30585,2931454.666
30586,8462084.292
30587,5505590.38
30588,6725978.663
30589,7470420.086
30590,11169003.49
30591,4841898.71
30592,6522897.761
30593,7277595.583
30594,6178147.139
30595,4774074.766
30596,5977481.617
30597,6257826.577
30598,8981019.212
30599,8903330.328
30600,4609002.766
30601,6437798.435
30602,2128040.347
30603,12203601.47
30604,4372401.606
30605,6496519.402
30606,19421492.45
30607,5374561.861
30608,9397192.708
30609,5716822.61
30610,3093069.408
